timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681032541732,104,Patelnie-1,200,OK,Stress test 1-50,text,true,,386330,143,63,63,https://policzona-szama.pl/collections/patelnie,67,0,0
1681032541864,204,Strona główna,200,OK,Stress test 1-64,text,true,,409261,250,64,64,https://policzona-szama.pl/,84,0,31
1681032541864,84,Strona główna-0,301,Moved Permanently,Stress test 1-64,text,true,,1465,127,64,64,https://www.policzona-szama.pl/,84,0,31
1681032541949,119,Strona główna-1,200,OK,Stress test 1-64,text,true,,407796,123,64,64,https://policzona-szama.pl/,76,0,25
1681032541892,262,Patelnie,200,OK,Stress test 1-47,text,true,,387706,290,64,64,https://policzona-szama.pl/collections/patelnie,163,0,65
1681032541892,163,Patelnie-0,301,Moved Permanently,Stress test 1-47,text,true,,1385,147,64,64,http://www.policzona-szama.pl/collections/patelnie,163,0,65
1681032542056,98,Patelnie-1,200,OK,Stress test 1-47,text,true,,386321,143,64,64,https://policzona-szama.pl/collections/patelnie,57,0,0
1681032542090,203,Patelnie sortowanie,200,OK,Stress test 1-19,text,true,,387899,338,64,64,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,102,0,0
1681032542090,102,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-19,text,true,,1403,171,64,64,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,102,0,0
1681032542192,101,Patelnie sortowanie-1,200,OK,Stress test 1-19,text,true,,386496,167,64,64,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,59,0,0
1681032542125,193,Strona główna,200,OK,Stress test 1-62,text,true,,409249,250,64,64,https://policzona-szama.pl/,75,0,25
1681032542125,75,Strona główna-0,301,Moved Permanently,Stress test 1-62,text,true,,1469,127,64,64,https://www.policzona-szama.pl/,75,0,25
1681032542200,118,Strona główna-1,200,OK,Stress test 1-62,text,true,,407780,123,64,64,https://policzona-szama.pl/,74,0,25
1681032542261,263,Patelnie,200,OK,Stress test 1-48,text,true,,387714,290,64,64,https://policzona-szama.pl/collections/patelnie,168,0,65
1681032542261,168,Patelnie-0,301,Moved Permanently,Stress test 1-48,text,true,,1385,147,64,64,http://www.policzona-szama.pl/collections/patelnie,168,0,65
1681032542429,95,Patelnie-1,200,OK,Stress test 1-48,text,true,,386329,143,64,64,https://policzona-szama.pl/collections/patelnie,55,0,0
1681032542489,255,Patelnie,200,OK,Stress test 1-49,text,true,,387715,290,65,65,https://policzona-szama.pl/collections/patelnie,162,0,64
1681032542489,162,Patelnie-0,301,Moved Permanently,Stress test 1-49,text,true,,1387,147,65,65,http://www.policzona-szama.pl/collections/patelnie,162,0,64
1681032542651,93,Patelnie-1,200,OK,Stress test 1-49,text,true,,386328,143,65,65,https://policzona-szama.pl/collections/patelnie,53,0,0
1681032542635,212,Strona główna,200,OK,Stress test 1-63,text,true,,409243,250,65,65,https://policzona-szama.pl/,74,0,25
1681032542635,74,Strona główna-0,301,Moved Permanently,Stress test 1-63,text,true,,1459,127,65,65,https://www.policzona-szama.pl/,74,0,25
1681032542709,138,Strona główna-1,200,OK,Stress test 1-63,text,true,,407784,123,65,65,https://policzona-szama.pl/,94,0,27
1681032542872,202,Strona główna,200,OK,Stress test 1-65,text,true,,409242,250,65,65,https://policzona-szama.pl/,81,0,29
1681032542872,81,Strona główna-0,301,Moved Permanently,Stress test 1-65,text,true,,1461,127,65,65,https://www.policzona-szama.pl/,81,0,29
1681032542953,121,Strona główna-1,200,OK,Stress test 1-65,text,true,,407781,123,65,65,https://policzona-szama.pl/,78,0,27
1681032543627,268,WOK,200,OK,Stress test 1-56,text,true,,295008,390,66,66,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,172,0,66
1681032543627,172,WOK-0,301,Moved Permanently,Stress test 1-56,text,true,,1463,197,66,66,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,172,0,66
1681032543799,96,WOK-1,200,OK,Stress test 1-56,text,true,,293545,193,66,66,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,56,0,0
1681032543513,446,Płatność,200,OK,Stress test 1-18,text,true,,419500,601,66,66,https://policzona-szama.pl/,160,0,0
1681032543513,160,Płatność-0,302,Found,Stress test 1-18,text,true,,5653,179,66,66,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,160,0,0
1681032543673,132,Płatność-1,302,Found,Stress test 1-18,text,true,,4597,172,66,66,http://www.policzona-szama.pl/checkouts/sh/07b422f84dca84cc80233f641064d5e4,132,0,0
1681032543805,50,Płatność-2,301,Moved Permanently,Stress test 1-18,text,true,,1463,127,66,66,https://www.policzona-szama.pl/,50,0,0
1681032543855,104,Płatność-3,200,OK,Stress test 1-18,text,true,,407787,123,66,66,https://policzona-szama.pl/,62,0,0
1681032543891,215,Strona główna,200,OK,Stress test 1-66,text,true,,409279,250,65,65,https://policzona-szama.pl/,78,0,26
1681032543891,78,Strona główna-0,301,Moved Permanently,Stress test 1-66,text,true,,1463,127,65,65,https://www.policzona-szama.pl/,78,0,26
1681032543970,136,Strona główna-1,200,OK,Stress test 1-66,text,true,,407816,123,65,65,https://policzona-szama.pl/,92,0,26
1681032544357,199,WOK,200,OK,Stress test 1-31,text,true,,294997,390,66,66,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,104,0,0
1681032544357,104,WOK-0,301,Moved Permanently,Stress test 1-31,text,true,,1465,197,66,66,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,104,0,0
1681032544461,95,WOK-1,200,OK,Stress test 1-31,text,true,,293532,193,66,66,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,57,0,0
1681032544648,278,Patelnie,200,OK,Stress test 1-53,text,true,,387719,290,66,66,https://policzona-szama.pl/collections/patelnie,165,0,65
1681032544648,165,Patelnie-0,301,Moved Permanently,Stress test 1-53,text,true,,1387,147,66,66,http://www.policzona-szama.pl/collections/patelnie,165,0,65
1681032544814,112,Patelnie-1,200,OK,Stress test 1-53,text,true,,386332,143,66,66,https://policzona-szama.pl/collections/patelnie,69,0,0
1681032545105,182,WOK,200,OK,Stress test 1-1,text,true,,294992,390,67,67,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,105,0,0
1681032545105,105,WOK-0,301,Moved Permanently,Stress test 1-1,text,true,,1464,197,67,67,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,105,0,0
1681032545210,77,WOK-1,200,OK,Stress test 1-1,text,true,,293528,193,67,67,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,57,0,0
1681032545037,435,Metody wysyłki,200,OK,Stress test 1-34,text,true,,419495,602,67,67,https://policzona-szama.pl/,151,0,0
1681032545037,151,Metody wysyłki-0,302,Found,Stress test 1-34,text,true,,5645,180,67,67,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,151,0,0
1681032545188,130,Metody wysyłki-1,302,Found,Stress test 1-34,text,true,,4603,172,67,67,http://www.policzona-szama.pl/checkouts/sh/8a1d24c22beb260cc2a28158ad984154,130,0,0
1681032545318,55,Metody wysyłki-2,301,Moved Permanently,Stress test 1-34,text,true,,1467,127,67,67,https://www.policzona-szama.pl/,55,0,0
1681032545374,98,Metody wysyłki-3,200,OK,Stress test 1-34,text,true,,407780,123,67,67,https://policzona-szama.pl/,55,0,0
1681032545273,215,Patelnie sortowanie,200,OK,Stress test 1-21,text,true,,387913,338,67,67,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,103,0,0
1681032545273,103,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-21,text,true,,1413,171,67,67,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,103,0,0
1681032545376,112,Patelnie sortowanie-1,200,OK,Stress test 1-21,text,true,,386500,167,67,67,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,71,0,0
1681032545745,208,Strona główna,200,OK,Stress test 1-67,text,true,,409259,250,68,68,https://policzona-szama.pl/,81,0,34
1681032545745,81,Strona główna-0,301,Moved Permanently,Stress test 1-67,text,true,,1471,127,68,68,https://www.policzona-szama.pl/,81,0,34
1681032545826,127,Strona główna-1,200,OK,Stress test 1-67,text,true,,407788,123,68,68,https://policzona-szama.pl/,82,0,30
1681032545818,256,Strona główna,200,OK,Stress test 1-68,text,true,,409248,250,68,68,https://policzona-szama.pl/,126,0,26
1681032545818,126,Strona główna-0,301,Moved Permanently,Stress test 1-68,text,true,,1469,127,68,68,https://www.policzona-szama.pl/,126,0,26
1681032545944,130,Strona główna-1,200,OK,Stress test 1-68,text,true,,407779,123,68,68,https://policzona-szama.pl/,76,0,24
1681032546301,201,Strona główna,200,OK,Stress test 1-69,text,true,,409244,250,68,68,https://policzona-szama.pl/,77,0,28
1681032546301,77,Strona główna-0,301,Moved Permanently,Stress test 1-69,text,true,,1467,127,68,68,https://www.policzona-szama.pl/,77,0,28
1681032546378,124,Strona główna-1,200,OK,Stress test 1-69,text,true,,407777,123,68,68,https://policzona-szama.pl/,76,0,23
1681032546689,196,Strona główna,200,OK,Stress test 1-71,text,true,,409240,250,68,68,https://policzona-szama.pl/,78,0,26
1681032546689,78,Strona główna-0,301,Moved Permanently,Stress test 1-71,text,true,,1457,127,68,68,https://www.policzona-szama.pl/,78,0,26
1681032546767,118,Strona główna-1,200,OK,Stress test 1-71,text,true,,407783,123,68,68,https://policzona-szama.pl/,75,0,25
1681032547092,205,Strona główna,200,OK,Stress test 1-70,text,true,,409251,250,68,68,https://policzona-szama.pl/,87,0,27
1681032547092,87,Strona główna-0,301,Moved Permanently,Stress test 1-70,text,true,,1469,127,68,68,https://www.policzona-szama.pl/,87,0,27
1681032547179,118,Strona główna-1,200,OK,Stress test 1-70,text,true,,407782,123,68,68,https://policzona-szama.pl/,75,0,24
1681032546925,423,Formularze,200,OK,Stress test 1-46,text,true,,419529,633,68,68,https://policzona-szama.pl/,144,0,0
1681032546925,144,Formularze-0,302,Found,Stress test 1-46,text,true,,5669,197,68,68,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,144,0,0
1681032547069,134,Formularze-1,302,Found,Stress test 1-46,text,true,,4599,186,68,68,http://www.policzona-szama.pl/checkouts/sh/5da99c42931aaab7900dd709b003f19f?_ga=undefined,134,0,0
1681032547203,48,Formularze-2,301,Moved Permanently,Stress test 1-46,text,true,,1473,127,68,68,https://www.policzona-szama.pl/,48,0,0
1681032547251,97,Formularze-3,200,OK,Stress test 1-46,text,true,,407788,123,68,68,https://policzona-szama.pl/,54,0,0
1681032547172,208,Patelnie sortowanie,200,OK,Stress test 1-25,text,true,,387914,338,68,68,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,102,0,0
1681032547172,102,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-25,text,true,,1415,171,68,68,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,102,0,0
1681032547274,106,Patelnie sortowanie-1,200,OK,Stress test 1-25,text,true,,386499,167,68,68,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,63,0,0
1681032547122,278,WOK,200,OK,Stress test 1-60,text,true,,295008,390,68,68,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,178,0,71
1681032547122,178,WOK-0,301,Moved Permanently,Stress test 1-60,text,true,,1461,197,68,68,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,178,0,71
1681032547300,100,WOK-1,200,OK,Stress test 1-60,text,true,,293547,193,68,68,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,57,0,0
1681032547466,276,Patelnie,200,OK,Stress test 1-54,text,true,,387693,290,68,68,https://policzona-szama.pl/collections/patelnie,169,0,65
1681032547466,169,Patelnie-0,301,Moved Permanently,Stress test 1-54,text,true,,1383,147,68,68,http://www.policzona-szama.pl/collections/patelnie,169,0,65
1681032547635,107,Patelnie-1,200,OK,Stress test 1-54,text,true,,386310,143,68,68,https://policzona-szama.pl/collections/patelnie,64,0,0
1681032547563,285,Patelnie,200,OK,Stress test 1-52,text,true,,387704,290,68,68,https://policzona-szama.pl/collections/patelnie,183,0,72
1681032547563,183,Patelnie-0,301,Moved Permanently,Stress test 1-52,text,true,,1387,147,68,68,http://www.policzona-szama.pl/collections/patelnie,183,0,72
1681032547746,102,Patelnie-1,200,OK,Stress test 1-52,text,true,,386317,143,68,68,https://policzona-szama.pl/collections/patelnie,58,0,0
1681032548150,199,WOK,200,OK,Stress test 1-6,text,true,,295008,390,68,68,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,102,0,0
1681032548150,102,WOK-0,301,Moved Permanently,Stress test 1-6,text,true,,1474,197,68,68,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,102,0,0
1681032548252,97,WOK-1,200,OK,Stress test 1-6,text,true,,293534,193,68,68,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,60,0,0
1681032548328,303,Patelnie,200,OK,Stress test 1-51,text,true,,387712,290,68,68,https://policzona-szama.pl/collections/patelnie,168,0,64
1681032548328,168,Patelnie-0,301,Moved Permanently,Stress test 1-51,text,true,,1387,147,68,68,http://www.policzona-szama.pl/collections/patelnie,168,0,64
1681032548496,135,Patelnie-1,200,OK,Stress test 1-51,text,true,,386325,143,68,68,https://policzona-szama.pl/collections/patelnie,80,0,0
1681032548335,434,Płatność,200,OK,Stress test 1-16,text,true,,419488,601,68,68,https://policzona-szama.pl/,149,0,0
1681032548335,149,Płatność-0,302,Found,Stress test 1-16,text,true,,5655,179,68,68,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,149,0,0
1681032548484,146,Płatność-1,302,Found,Stress test 1-16,text,true,,4601,172,68,68,http://www.policzona-szama.pl/checkouts/sh/7ea619c2f50c0b07ded3c29bc1231bee,146,0,0
1681032548630,47,Płatność-2,301,Moved Permanently,Stress test 1-16,text,true,,1469,127,68,68,https://www.policzona-szama.pl/,47,0,0
1681032548677,92,Płatność-3,200,OK,Stress test 1-16,text,true,,407763,123,68,68,https://policzona-szama.pl/,52,0,0
1681032548636,209,Strona główna,200,OK,Stress test 1-72,text,true,,409231,250,67,67,https://policzona-szama.pl/,78,0,27
1681032548636,78,Strona główna-0,301,Moved Permanently,Stress test 1-72,text,true,,1459,127,67,67,https://www.policzona-szama.pl/,78,0,27
1681032548715,130,Strona główna-1,200,OK,Stress test 1-72,text,true,,407772,123,67,67,https://policzona-szama.pl/,79,0,25
1681032548796,223,WOK,200,OK,Stress test 1-32,text,true,,295003,390,67,67,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,122,0,0
1681032548796,122,WOK-0,301,Moved Permanently,Stress test 1-32,text,true,,1465,197,67,67,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,122,0,0
1681032548918,101,WOK-1,200,OK,Stress test 1-32,text,true,,293538,193,67,67,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,60,0,0
1681032549205,211,WOK,200,OK,Stress test 1-35,text,true,,295003,390,67,67,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,114,0,0
1681032549205,114,WOK-0,301,Moved Permanently,Stress test 1-35,text,true,,1462,197,67,67,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,114,0,0
1681032549319,97,WOK-1,200,OK,Stress test 1-35,text,true,,293541,193,67,67,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,60,0,0
1681032549253,202,WOK,200,OK,Stress test 1-36,text,true,,295003,390,67,67,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,107,0,0
1681032549253,107,WOK-0,301,Moved Permanently,Stress test 1-36,text,true,,1469,197,67,67,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,107,0,0
1681032549360,95,WOK-1,200,OK,Stress test 1-36,text,true,,293534,193,67,67,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,58,0,0
1681032549226,265,Patelnie,200,OK,Stress test 1-55,text,true,,387718,290,67,67,https://policzona-szama.pl/collections/patelnie,166,0,66
1681032549226,166,Patelnie-0,301,Moved Permanently,Stress test 1-55,text,true,,1393,147,67,67,http://www.policzona-szama.pl/collections/patelnie,166,0,66
1681032549392,99,Patelnie-1,200,OK,Stress test 1-55,text,true,,386325,143,67,67,https://policzona-szama.pl/collections/patelnie,56,0,0
1681032549180,443,Płatność,200,OK,Stress test 1-20,text,true,,419507,601,67,67,https://policzona-szama.pl/,161,0,0
1681032549180,161,Płatność-0,302,Found,Stress test 1-20,text,true,,5655,179,67,67,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,161,0,0
1681032549341,127,Płatność-1,302,Found,Stress test 1-20,text,true,,4593,172,67,67,http://www.policzona-szama.pl/checkouts/sh/4c75f86e4903b83eeedf6d46ce88f3f9,127,0,0
1681032549468,59,Płatność-2,301,Moved Permanently,Stress test 1-20,text,true,,1473,127,67,67,https://www.policzona-szama.pl/,59,0,0
1681032549527,96,Płatność-3,200,OK,Stress test 1-20,text,true,,407786,123,67,67,https://policzona-szama.pl/,53,0,0
1681032549502,225,Strona główna,200,OK,Stress test 1-73,text,true,,409266,250,66,66,https://policzona-szama.pl/,85,0,27
1681032549502,85,Strona główna-0,301,Moved Permanently,Stress test 1-73,text,true,,1473,127,66,66,https://www.policzona-szama.pl/,85,0,27
1681032549587,140,Strona główna-1,200,OK,Stress test 1-73,text,true,,407793,123,66,66,https://policzona-szama.pl/,86,0,34
1681032549615,210,WOK,200,OK,Stress test 1-37,text,true,,295002,390,66,66,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,109,0,0
1681032549615,109,WOK-0,301,Moved Permanently,Stress test 1-37,text,true,,1464,197,66,66,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,109,0,0
